startdate,starttime,cad_eventtype_code,cad_eventtype,lat,lng,neighborhood
05/24/15 12:00 PM,03:39:08 PM,ABAN, ABANDONED CALL(P) ,42.29641,-71.07107,Dorchester
03/05/15 04:00 AM,09:14:46 PM,ALARM, ALARM,42.29641,-71.07458,Dorchester
03/09/15 08:00 AM,04:30:42 PM,LARCENY, LARCENY,42.29641,-71.07107,Dorchester
03/13/15 12:00 PM,03:33:16 PM,IVPREM, INVESTIGATE PREMISE ,42.29641,-71.07107,Dorchester
05/12/15 12:00 AM,05:11:35 PM,ALARM, ALARM,42.29646,-71.09015,Mattapan
03/05/15 04:00 AM,07:12:05 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.29646,-71.11562,JamaicaPlain
05/24/15 12:00 PM,09:26:50 AM,CD11, Warrant Service ,42.29648,-71.08377,Mattapan
05/24/15 12:00 PM,09:40:49 AM,CD11, Warrant Service ,42.29648,-71.08377,Mattapan
03/05/15 04:00 AM,08:29:11 PM,ABAN, ABANDONED CALL(P) ,42.29648,-71.08377,Mattapan
05/12/15 12:00 AM,03:01:50 PM,MISC, MISCELLANEOUS CALLS ,42.29655,-71.068877,Dorchester
05/20/15 08:00 AM,08:30:06 PM,ALARM, ALARM,42.29659,-71.04789,Dorchester
05/28/15 04:00 PM,02:16:46 AM,TS, TRAFFIC STOP,42.29659,-71.04789,Dorchester
03/05/15 04:00 AM,01:49:42 PM,ALARM, ALARM,42.29659,-71.04789,Dorchester
03/05/15 04:00 AM,11:37:15 AM,ALARM, ALARM,42.29659,-71.04789,Dorchester
03/05/15 04:00 AM,12:01:06 AM,ALARM, ALARM,42.29659,-71.04789,Dorchester
05/28/15 04:00 PM,08:37:07 PM,IVPER, INVESTIGATE PERSON,42.29667,-71.07442,Dorchester
05/20/15 08:00 AM,11:39:04 AM,SSA, SHOT SPOTTER ACTIVATION ,42.29689,-71.07679,Dorchester
05/28/15 04:00 PM,05:46:47 PM,IVPREM, INVESTIGATE PREMISE ,42.29701,-71.07648,Dorchester
05/16/15 04:00 AM,07:24:32 PM,ABAN, ABANDONED CALL(P) ,42.29707,-71.07511,Dorchester
03/05/15 04:00 AM,01:02:57 PM,ABAN, ABANDONED CALL(P) ,42.29707,-71.07511,Dorchester
03/05/15 04:00 AM,04:59:23 AM,ABAN, ABANDONED CALL(P) ,42.29707,-71.07511,Dorchester
03/13/15 12:00 PM,08:33:32 AM,CD11, Warrant Service ,42.29709,-71.08103,Mattapan
05/24/15 12:00 PM,08:53:21 AM,IVPER, INVESTIGATE PERSON,42.29723,-71.1139,JamaicaPlain
05/07/15 08:00 PM,04:35:41 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.29739,-71.07935,Mattapan
05/12/15 12:00 AM,05:02:20 PM,ALARM, ALARM,42.29741,-71.06581,Dorchester
05/20/15 08:00 AM,05:07:56 PM,ALARM, ALARM,42.29741,-71.06581,Dorchester
05/07/15 08:00 PM,09:01:20 AM,CD11, Warrant Service ,42.29743,-71.08029,Mattapan
03/13/15 12:00 PM,02:24:40 PM,LARCENY, LARCENY,42.29766,-71.07139,Dorchester
03/05/15 04:00 AM,09:01:46 AM,IVPER, INVESTIGATE PERSON,42.29767,-71.0883,Mattapan
05/20/15 08:00 AM,06:21:27 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.29774,-71.075897,Dorchester
05/07/15 08:00 PM,10:30:53 PM,DISTRB, DISTURBANCE ,42.29791,-71.07491,Dorchester
05/07/15 08:00 PM,10:46:59 PM,EDP, EMOTIONALLY DISTURBED PERSON,42.29791,-71.07491,Dorchester
05/16/15 04:00 AM,12:08:56 AM,ABAN, ABANDONED CALL(P) ,42.29791,-71.07491,Dorchester
05/24/15 12:00 PM,09:20:32 PM,ABAN, ABANDONED CALL(P) ,42.29791,-71.07491,Dorchester
05/24/15 12:00 PM,11:37:10 PM,MVA, MOTOR VEHICLE ACCIDENT,42.29798,-71.06619,Dorchester
05/24/15 12:00 PM,11:58:32 PM,MVA, MOTOR VEHICLE ACCIDENT,42.29798,-71.06619,Dorchester
05/16/15 04:00 AM,11:33:19 AM,IVPER, INVESTIGATE PERSON,42.29811,-71.06609,Dorchester
05/16/15 04:00 AM,11:33:19 AM,REQP, Request BPD Response,42.29811,-71.06609,Dorchester
05/16/15 04:00 AM,11:33:19 AM,VAND, VANDALISM ,42.29811,-71.06609,Dorchester
05/20/15 08:00 AM,05:24:07 AM,IVPER, INVESTIGATE PERSON,42.29811,-71.06609,Dorchester
05/28/15 04:00 PM,03:13:12 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.29825,-71.06053,Dorchester
05/24/15 12:00 PM,07:03:16 PM,IVPER, INVESTIGATE PERSON,42.29829,-71.08093,Mattapan
03/05/15 04:00 AM,04:37:18 PM,MVA, MOTOR VEHICLE ACCIDENT,42.29838,-71.130737,Roxbury
05/12/15 12:00 AM,05:40:29 PM,MISC, MISCELLANEOUS CALLS ,42.29867,-71.05579,Dorchester
03/09/15 08:00 AM,03:28:31 PM,ABAN, ABANDONED CALL(P) ,42.29867,-71.05579,Dorchester
05/16/15 04:00 AM,08:52:32 AM,IVPER, INVESTIGATE PERSON,42.29878,-71.06442,Dorchester
03/13/15 12:00 PM,08:33:05 AM,CD11, Warrant Service ,42.29904,-71.08208,Mattapan
05/20/15 08:00 AM,11:55:18 AM,IVPER, INVESTIGATE PERSON,42.29906,-71.07412,Dorchester
05/28/15 04:00 PM,04:42:21 PM,MVA, MOTOR VEHICLE ACCIDENT,42.29906,-71.07412,Dorchester
03/13/15 12:00 PM,02:54:19 PM,IVPER, INVESTIGATE PERSON,42.29906,-71.07412,Dorchester
05/16/15 04:00 AM,12:09:35 AM,AB, ASSAULT AND BATTERY ,42.29913,-71.048916,Dorchester
05/07/15 08:00 PM,01:20:11 PM,LARCENY, LARCENY,42.29921,-71.06979,Dorchester
05/28/15 04:00 PM,08:46:55 AM,ABAN, ABANDONED CALL(P) ,42.29942,-71.06903,Dorchester
03/13/15 12:00 PM,06:31:44 PM,LARCENY, LARCENY,42.29942,-71.06903,Dorchester
05/24/15 12:00 PM,04:40:40 PM,ABAN, ABANDONED CALL(P) ,42.29966,-71.06837,Dorchester
05/20/15 08:00 AM,02:19:11 PM,ABAN, ABANDONED CALL(P) ,42.29973,-71.06195,Dorchester
05/07/15 08:00 PM,10:04:31 PM,ABAN, ABANDONED CALL(P) ,42.29979,-71.06091,Dorchester
05/07/15 08:00 PM,12:51:24 AM,ABAN, ABANDONED CALL(P) ,42.29979,-71.06091,Dorchester
05/12/15 12:00 AM,03:51:06 PM,ABAN, ABANDONED CALL(P) ,42.29979,-71.06091,Dorchester
05/16/15 04:00 AM,05:53:32 PM,ABAN, ABANDONED CALL(P) ,42.29979,-71.06091,Dorchester
05/20/15 08:00 AM,03:37:08 PM,ABAN, ABANDONED CALL(P) ,42.29979,-71.06091,Dorchester
05/20/15 08:00 AM,07:00:25 PM,MISC, MISCELLANEOUS CALLS ,42.29979,-71.06091,Dorchester
05/24/15 12:00 PM,05:13:28 PM,ABAN, ABANDONED CALL(P) ,42.29979,-71.06091,Dorchester
05/24/15 12:00 PM,09:17:31 AM,ABAN, ABANDONED CALL(P) ,42.29979,-71.06091,Dorchester
05/28/15 04:00 PM,04:27:41 PM,ABAN, ABANDONED CALL(P) ,42.29979,-71.06091,Dorchester
03/05/15 04:00 AM,01:41:00 PM,UNCONS, UNCONSCIOUS PERSON (E) (F) (P) ,42.29979,-71.06091,Dorchester
03/05/15 04:00 AM,09:38:17 AM,MISC, MISCELLANEOUS CALLS ,42.29979,-71.06091,Dorchester
03/09/15 08:00 AM,11:12:13 PM,ABAN, ABANDONED CALL(P) ,42.29979,-71.06091,Dorchester
03/13/15 12:00 PM,02:18:25 PM,ABAN, ABANDONED CALL(P) ,42.29979,-71.06091,Dorchester
03/13/15 12:00 PM,04:32:54 PM,ABAN, ABANDONED CALL(P) ,42.29979,-71.06091,Dorchester
03/05/15 04:00 AM,02:03:22 AM,FIGHT, FIGHT,42.29982,-71.08012,Mattapan
03/05/15 04:00 AM,12:01:06 AM,IVPREM, INVESTIGATE PREMISE ,42.29989,-71.12914,Roxbury
05/07/15 08:00 PM,12:09:17 AM,ABAN, ABANDONED CALL(P) ,42.29993,-71.07869,Dorchester
03/09/15 08:00 AM,11:35:29 AM,ABAN, ABANDONED CALL(P) ,42.29993,-71.07869,Dorchester
05/07/15 08:00 PM,03:06:16 PM,PROP, PROPERTY,42.30002,-71.07783,Dorchester
05/12/15 12:00 AM,08:50:30 PM,CD24, 209A Service,42.30004,-71.05357,Dorchester
03/05/15 04:00 AM,11:34:20 PM,VAND, VANDALISM ,42.30004,-71.05357,Dorchester
05/12/15 12:00 AM,07:54:58 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30007,-71.05049,Dorchester
05/16/15 04:00 AM,07:19:04 PM,ABAN, ABANDONED CALL(P) ,42.30007,-71.07335,Dorchester
05/24/15 12:00 PM,12:22:17 AM,MISC, MISCELLANEOUS CALLS ,42.30007,-71.07335,Dorchester
03/13/15 12:00 PM,07:15:43 PM,ABAN, ABANDONED CALL(P) ,42.30007,-71.07335,Dorchester
03/05/15 04:00 AM,08:58:26 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30024,-71.084882,Mattapan
05/07/15 08:00 PM,08:49:07 AM,ABAN, ABANDONED CALL(P) ,42.30025,-71.065661,Dorchester
05/07/15 08:00 PM,12:50:25 AM,ABAN, ABANDONED CALL(P) ,42.30025,-71.065661,Dorchester
05/07/15 08:00 PM,12:52:13 AM,IVPER, INVESTIGATE PERSON,42.30025,-71.065661,Dorchester
05/12/15 12:00 AM,06:11:04 PM,ABAN, ABANDONED CALL(P) ,42.30025,-71.065661,Dorchester
05/20/15 08:00 AM,08:51:44 AM,MISC, MISCELLANEOUS CALLS ,42.30025,-71.065661,Dorchester
05/24/15 12:00 PM,10:43:16 PM,EDP, EMOTIONALLY DISTURBED PERSON,42.30025,-71.065661,Dorchester
03/05/15 04:00 AM,05:14:08 PM,ABAN, ABANDONED CALL(P) ,42.30025,-71.065661,Dorchester
03/09/15 08:00 AM,12:16:06 AM,ABAN, ABANDONED CALL(P) ,42.30025,-71.065661,Dorchester
03/09/15 08:00 AM,02:14:19 AM,SSA, SHOT SPOTTER ACTIVATION ,42.30033,-71.08495,Mattapan
03/09/15 08:00 AM,02:14:19 AM,SSA, SHOT SPOTTER ACTIVATION ,42.30033,-71.08495,Mattapan
03/13/15 12:00 PM,09:01:00 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30033,-71.08495,Mattapan
03/09/15 08:00 AM,07:31:17 PM,ABAN, ABANDONED CALL(P) ,42.30038,-71.07621,Dorchester
05/16/15 04:00 AM,11:03:35 AM,IVPER, INVESTIGATE PERSON,42.30041,-71.08311,Mattapan
05/24/15 12:00 PM,07:00:48 PM,DISTRB, DISTURBANCE ,42.30041,-71.08311,Mattapan
05/24/15 12:00 PM,04:51:37 PM,FIGHT, FIGHT,42.30047,-71.06884,Dorchester
03/13/15 12:00 PM,09:58:59 PM,DISTRB, DISTURBANCE ,42.30048,-71.07005,Dorchester
03/05/15 04:00 AM,03:50:54 PM,MISC, MISCELLANEOUS CALLS ,42.30049,-71.06749,Dorchester
03/05/15 04:00 AM,05:51:30 PM,IVPER, INVESTIGATE PERSON,42.30049,-71.06749,Dorchester
05/16/15 04:00 AM,03:50:15 PM,MVA, MOTOR VEHICLE ACCIDENT,42.30051,-71.167205,Roxbury
05/20/15 08:00 AM,05:53:26 PM,CD24, 209A Service,42.30136,-71.067739,Dorchester
03/13/15 12:00 PM,01:10:49 PM,MVA, MOTOR VEHICLE ACCIDENT,42.30167,-71.05957,Dorchester
03/05/15 04:00 AM,09:59:57 AM,SSA, SHOT SPOTTER ACTIVATION ,42.30172,-71.084623,Mattapan
03/05/15 04:00 AM,09:59:57 AM,SSA, SHOT SPOTTER ACTIVATION ,42.30172,-71.084623,Mattapan
05/16/15 04:00 AM,10:35:48 AM,MVA, MOTOR VEHICLE ACCIDENT,42.30177,-71.06753,Dorchester
05/16/15 04:00 AM,10:35:48 AM,REQP, Request BPD Response,42.30177,-71.06753,Dorchester
03/13/15 12:00 PM,09:46:10 PM,LARCENY, LARCENY,42.30177,-71.06753,Dorchester
05/24/15 12:00 PM,10:27:01 AM,CD11, Warrant Service ,42.30203,-71.07814,Dorchester
03/05/15 04:00 AM,10:36:25 PM,MVA, MOTOR VEHICLE ACCIDENT,42.30215,-71.07415,Dorchester
05/07/15 08:00 PM,06:20:24 PM,IVPER, INVESTIGATE PERSON,42.30224,-71.06,Dorchester
05/07/15 08:00 PM,06:20:24 PM,MISSING, INVESTIGATE PERSON,42.30224,-71.06,Dorchester
03/09/15 08:00 AM,07:14:53 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30224,-71.076696,Dorchester
05/16/15 04:00 AM,12:34:34 AM,POISON, POISONING / OVERDOSE,42.30253,-71.10494,JamaicaPlain
05/16/15 04:00 AM,03:48:39 PM,ALARM, ALARM,42.30264,-71.07697,Dorchester
03/13/15 12:00 PM,02:53:55 PM,ABAN, ABANDONED CALL(P) ,42.30279,-71.05809,Dorchester
05/07/15 08:00 PM,09:13:22 PM,ABAN, ABANDONED CALL(P) ,42.30285,-71.07013,Dorchester
05/24/15 12:00 PM,11:16:24 AM,LANTEN, LANDORD TENNANT ISSUE ,42.30285,-71.07013,Dorchester
05/24/15 12:00 PM,11:16:24 AM,LARCENY, LARCENY,42.30285,-71.07013,Dorchester
03/05/15 04:00 AM,07:14:56 AM,ABAN, ABANDONED CALL(P) ,42.30285,-71.07013,Dorchester
03/13/15 12:00 PM,07:04:02 PM,ABAN, ABANDONED CALL(P) ,42.30285,-71.07013,Dorchester
03/05/15 04:00 AM,10:16:26 AM,BE, BREAKING AND ENTERING ,42.30286,-71.087629,Mattapan
03/13/15 12:00 PM,08:52:35 PM,CD19, Walk and Talk ,42.30286,-71.087629,Mattapan
05/28/15 04:00 PM,12:05:54 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30297,-71.10443,JamaicaPlain
03/09/15 08:00 AM,08:15:10 PM,ALARM, ALARM,42.30298,-71.06313,Dorchester
05/12/15 12:00 AM,06:21:30 PM,MISC, MISCELLANEOUS CALLS ,42.30305,-71.06428,Dorchester
05/24/15 12:00 PM,09:19:00 PM,ABAN, ABANDONED CALL(P) ,42.30305,-71.06428,Dorchester
05/24/15 12:00 PM,02:37:03 PM,PROP, PROPERTY,42.30306,-71.07932,Roxbury
05/28/15 04:00 PM,06:41:35 PM,SHOTS, SHOTS FIRED ,42.30311,-71.07123,Dorchester
05/20/15 08:00 AM,02:11:06 PM,DISTRB, DISTURBANCE ,42.30313,-71.06361,Dorchester
05/20/15 08:00 AM,02:11:06 PM,UNK, UNKNOWN PROBLEM ,42.30313,-71.06361,Dorchester
03/13/15 12:00 PM,06:55:34 PM,UNK, UNKNOWN PROBLEM ,42.30313,-71.06361,Dorchester
05/12/15 12:00 AM,06:00:55 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30314,-71.07355,Dorchester
05/12/15 12:00 AM,07:04:12 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30314,-71.07355,Dorchester
05/16/15 04:00 AM,06:20:59 PM,CD11, Warrant Service ,42.30314,-71.07355,Dorchester
05/20/15 08:00 AM,09:28:02 PM,ABAN, ABANDONED CALL(P) ,42.30314,-71.07355,Dorchester
03/09/15 08:00 AM,09:25:48 AM,ALARM, ALARM,42.30315,-71.12551,JamaicaPlain
05/07/15 08:00 PM,05:33:46 PM,ABAN, ABANDONED CALL(P) ,42.30317,-71.06839,Dorchester
05/20/15 08:00 AM,03:20:44 PM,ABAN, ABANDONED CALL(P) ,42.30317,-71.06839,Dorchester
05/20/15 08:00 AM,09:40:17 AM,MISC, MISCELLANEOUS CALLS ,42.30317,-71.06839,Dorchester
03/13/15 12:00 PM,02:25:49 AM,ABAN, ABANDONED CALL(P) ,42.30317,-71.06839,Dorchester
05/24/15 12:00 PM,11:44:01 PM,DISTRB, DISTURBANCE ,42.30323,-71.07366,Dorchester
05/24/15 12:00 PM,08:56:57 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30342,-71.12958,JamaicaPlain
05/07/15 08:00 PM,10:00:33 AM,SS, SUSPECT STOP,42.30355,-71.08233,Mattapan
05/24/15 12:00 PM,09:21:45 AM,IVPREM, INVESTIGATE PREMISE ,42.30355,-71.08233,Mattapan
05/28/15 04:00 PM,07:37:58 PM,ABAN, ABANDONED CALL(P) ,42.30355,-71.08233,Mattapan
03/09/15 08:00 AM,05:49:51 PM,MISC, MISCELLANEOUS CALLS ,42.30355,-71.08233,Mattapan
03/13/15 12:00 PM,10:08:48 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30357,-71.1264,JamaicaPlain
03/09/15 08:00 AM,09:56:33 AM,IVPER, INVESTIGATE PERSON,42.30361,-71.07491,Dorchester
05/12/15 12:00 AM,03:25:59 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30369,-71.06345,Dorchester
05/12/15 12:00 AM,03:31:47 PM,IVPER, INVESTIGATE PERSON,42.30369,-71.13065,JamaicaPlain
05/20/15 08:00 AM,07:32:28 AM,ABAN, ABANDONED CALL(P) ,42.30369,-71.06345,Dorchester
05/20/15 08:00 AM,07:49:27 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30369,-71.13065,JamaicaPlain
05/28/15 04:00 PM,11:52:11 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30369,-71.13065,JamaicaPlain
05/16/15 04:00 AM,02:18:59 PM,UNK, UNKNOWN PROBLEM ,42.30412,-71.07888,Roxbury
05/20/15 08:00 AM,03:48:20 PM,ABAN, ABANDONED CALL(P) ,42.30412,-71.07888,Roxbury
03/09/15 08:00 AM,05:52:41 PM,ABAN, ABANDONED CALL(P) ,42.30412,-71.07888,Roxbury
05/16/15 04:00 AM,07:10:13 PM,CD11, Warrant Service ,42.30413,-71.06797,Dorchester
03/05/15 04:00 AM,12:55:36 AM,IVPREM, INVESTIGATE PREMISE ,42.30413,-71.06797,Dorchester
03/09/15 08:00 AM,01:48:48 PM,ABAN, ABANDONED CALL(P) ,42.30449,-71.08097,Roxbury
03/13/15 12:00 PM,02:47:01 PM,BE, BREAKING AND ENTERING ,42.30449,-71.08097,Roxbury
05/07/15 08:00 PM,01:31:30 AM,UNKEMS, UNABLE TO DETERMINE IF CONS/MOVING (E) (F) (P) ,42.30456,-71.07984,Roxbury
05/12/15 12:00 AM,11:12:30 PM,FO, OTHER TYPE FIRE ,42.30456,-71.07984,Roxbury
05/28/15 04:00 PM,05:47:33 PM,MISSING, INVESTIGATE PERSON,42.30475,-71.05704,Dorchester
03/09/15 08:00 AM,12:29:45 AM,DISTRB, DISTURBANCE ,42.30485,-71.115661,JamaicaPlain
05/16/15 04:00 AM,01:09:24 PM,MVA, MOTOR VEHICLE ACCIDENT,42.30492,-71.05943,Dorchester
05/16/15 04:00 AM,01:10:47 PM,MVA, MOTOR VEHICLE ACCIDENT,42.30492,-71.05943,Dorchester
03/05/15 04:00 AM,09:01:25 PM,AB, ASSAULT AND BATTERY ,42.30492,-71.05943,Dorchester
03/05/15 04:00 AM,09:01:25 PM,MVA, MOTOR VEHICLE ACCIDENT,42.30492,-71.05943,Dorchester
05/20/15 08:00 AM,04:09:16 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30506,-71.10716,JamaicaPlain
03/05/15 04:00 AM,10:36:26 AM,MISC, MISCELLANEOUS CALLS ,42.30507,-71.07924,Roxbury
03/09/15 08:00 AM,02:56:04 PM,CD8, School Crossing ,42.30507,-71.08166,Roxbury
03/13/15 12:00 PM,07:24:02 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30511,-71.06294,Dorchester
03/13/15 12:00 PM,09:14:49 PM,ABAN, ABANDONED CALL(P) ,42.30514,-71.06992,Dorchester
03/13/15 12:00 PM,10:43:26 AM,AB, ASSAULT AND BATTERY ,42.30526,-71.10643,JamaicaPlain
03/13/15 12:00 PM,10:43:26 AM,CD19, Walk and Talk ,42.30526,-71.10643,JamaicaPlain
03/13/15 12:00 PM,12:34:34 AM,AB, ASSAULT AND BATTERY ,42.30526,-71.10643,JamaicaPlain
05/20/15 08:00 AM,12:15:57 AM,MVA, MOTOR VEHICLE ACCIDENT,42.30529,-71.07291,Dorchester
05/24/15 12:00 PM,04:22:50 PM,MISC, MISCELLANEOUS CALLS ,42.30538,-71.07206,Dorchester
03/05/15 04:00 AM,11:14:15 AM,ALARM, ALARM,42.30538,-71.07206,Dorchester
03/05/15 04:00 AM,11:14:15 AM,IVPER, INVESTIGATE PERSON,42.30538,-71.07206,Dorchester
05/07/15 08:00 PM,08:35:44 AM,CD11, Warrant Service ,42.30557,-71.06618,Dorchester
05/07/15 08:00 PM,10:04:15 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30557,-71.06618,Dorchester
05/16/15 04:00 AM,09:40:13 AM,PKNIFE, PERSON WITH A KNIFE ,42.30565,-71.07017,Dorchester
05/28/15 04:00 PM,02:08:38 PM,IVPER, INVESTIGATE PERSON,42.30565,-71.07017,Dorchester
05/28/15 04:00 PM,12:56:58 AM,DISTRB, DISTURBANCE ,42.30565,-71.07017,Dorchester
05/24/15 12:00 PM,04:47:25 AM,VAND, VANDALISM ,42.30569,-71.06402,Dorchester
05/20/15 08:00 AM,11:16:35 AM,UNCONS, UNCONSCIOUS PERSON (E) (F) (P) ,42.30578,-71.07867,Roxbury
05/24/15 12:00 PM,06:36:24 PM,ABAN, ABANDONED CALL(P) ,42.30584,-71.06326,Dorchester
05/28/15 04:00 PM,04:54:27 PM,MISC, MISCELLANEOUS CALLS ,42.30589,-71.06512,Dorchester
03/13/15 12:00 PM,01:30:32 PM,AB, ASSAULT AND BATTERY ,42.30589,-71.06512,Dorchester
03/13/15 12:00 PM,01:30:32 PM,FIGHT, FIGHT,42.30589,-71.06512,Dorchester
03/13/15 12:00 PM,01:30:32 PM,PKNIFE, PERSON WITH A KNIFE ,42.30589,-71.06512,Dorchester
05/07/15 08:00 PM,01:40:26 PM,PRIOR, PRIOR EVENT ,42.30592,-71.06902,Dorchester
05/07/15 08:00 PM,07:14:16 PM,INVEST, INVESTIGATION ,42.30592,-71.06902,Dorchester
05/12/15 12:00 AM,06:23:49 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30592,-71.06902,Dorchester
05/24/15 12:00 PM,09:11:49 PM,IVPREM, INVESTIGATE PREMISE ,42.30592,-71.06902,Dorchester
05/28/15 04:00 PM,08:57:32 PM,IVPER, INVESTIGATE PERSON,42.30592,-71.06902,Dorchester
05/12/15 12:00 AM,08:59:28 PM,VIORDR, VIOLATION OF THE RESTRAINING ORDER ,42.30598,-71.06811,Dorchester
05/24/15 12:00 PM,07:30:15 PM,IVPREM, INVESTIGATE PREMISE ,42.30598,-71.06811,Dorchester
05/24/15 12:00 PM,07:30:15 PM,PERGUN, PERSON WITH A GUN ,42.30598,-71.06811,Dorchester
05/07/15 08:00 PM,02:38:55 PM,MISC, MISCELLANEOUS CALLS ,42.30609,-71.10292,JamaicaPlain
03/13/15 12:00 PM,06:54:50 PM,CD24, 209A Service,42.30609,-71.10292,JamaicaPlain
05/07/15 08:00 PM,01:07:02 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30615,-71.05905,Dorchester
05/12/15 12:00 AM,04:30:44 PM,EDP, EMOTIONALLY DISTURBED PERSON,42.30615,-71.05905,Dorchester
03/05/15 04:00 AM,06:35:04 AM,UNCONS, UNCONSCIOUS PERSON (E) (F) (P) ,42.30615,-71.05905,Dorchester
03/13/15 12:00 PM,06:51:49 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30615,-71.05905,Dorchester
05/07/15 08:00 PM,03:12:07 PM,ALARM, ALARM,42.30622,-71.12634,JamaicaPlain
05/07/15 08:00 PM,10:01:06 PM,IVPER, INVESTIGATE PERSON,42.30626,-71.079,Roxbury
03/05/15 04:00 AM,10:48:12 PM,ABAN, ABANDONED CALL(P) ,42.30626,-71.079,Roxbury
05/12/15 12:00 AM,04:58:51 AM,ABAN, ABANDONED CALL(P) ,42.30631,-71.06318,Dorchester
05/24/15 12:00 PM,02:17:20 AM,BE, BREAKING AND ENTERING ,42.30634,-71.11563,JamaicaPlain
05/16/15 04:00 AM,06:14:08 PM,ABAN, ABANDONED CALL(P) ,42.30645,-71.13531,JamaicaPlain
05/12/15 12:00 AM,09:49:16 AM,CD9, Station Assignment,42.30651,-71.05734,Dorchester
05/24/15 12:00 PM,03:05:50 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30659,-71.084701,Roxbury
03/09/15 08:00 AM,09:41:47 AM,PROP, PROPERTY,42.30659,-71.084701,Roxbury
05/07/15 08:00 PM,02:10:53 PM,CD19, Walk and Talk ,42.30664,-71.11367,JamaicaPlain
05/07/15 08:00 PM,05:33:51 PM,LARCENY, LARCENY,42.30664,-71.11367,JamaicaPlain
05/12/15 12:00 AM,10:11:23 AM,IVPER, INVESTIGATE PERSON,42.30664,-71.11367,JamaicaPlain
05/24/15 12:00 PM,02:56:57 PM,IVPER, INVESTIGATE PERSON,42.30664,-71.11367,JamaicaPlain
03/09/15 08:00 AM,03:10:32 PM,MVA, MOTOR VEHICLE ACCIDENT,42.30664,-71.11367,JamaicaPlain
03/09/15 08:00 AM,05:52:03 PM,ALARM, ALARM,42.30671,-71.06989,Dorchester
05/07/15 08:00 PM,06:27:06 AM,CD8, School Crossing ,42.30672,-71.116549,JamaicaPlain
05/28/15 04:00 PM,03:07:03 AM,DISTRB, DISTURBANCE ,42.30681,-71.07513,Roxbury
03/09/15 08:00 AM,02:52:06 PM,MVA, MOTOR VEHICLE ACCIDENT,42.30681,-71.07513,Roxbury
03/05/15 04:00 AM,02:43:55 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30682,-71.11182,JamaicaPlain
05/12/15 12:00 AM,07:22:10 PM,LARCENY, LARCENY,42.30698,-71.06901,Dorchester
05/24/15 12:00 PM,05:49:42 AM,ABAN, ABANDONED CALL(P) ,42.30708,-71.06743,Dorchester
05/28/15 04:00 PM,01:18:35 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30708,-71.06743,Dorchester
05/28/15 04:00 PM,01:18:35 PM,IVPER, INVESTIGATE PERSON,42.30708,-71.06743,Dorchester
03/05/15 04:00 AM,12:32:46 AM,IVPER, INVESTIGATE PERSON,42.30708,-71.06743,Dorchester
05/07/15 08:00 PM,09:40:30 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.30713,-71.05911,Dorchester
03/09/15 08:00 AM,12:50:07 AM,ABAN, ABANDONED CALL(P) ,42.30713,-71.05911,Dorchester
03/13/15 12:00 PM,07:41:08 AM,ABAN, ABANDONED CALL(P) ,42.30713,-71.05911,Dorchester
05/12/15 12:00 AM,10:50:13 AM,MISC, MISCELLANEOUS CALLS ,42.30731,-71.08793,Roxbury
05/28/15 04:00 PM,09:52:01 PM,CD9, Station Assignment,42.30731,-71.08793,Roxbury
05/16/15 04:00 AM,05:05:31 PM,MISC, MISCELLANEOUS CALLS ,42.30735,-71.08531,Roxbury
03/05/15 04:00 AM,04:27:30 PM,VAND, VANDALISM ,42.30735,-71.08531,Roxbury
03/09/15 08:00 AM,06:33:03 AM,IVPER, INVESTIGATE PERSON,42.30735,-71.08531,Roxbury
05/16/15 04:00 AM,07:57:59 AM,VAND, VANDALISM ,42.30744,-71.0866,Roxbury
05/07/15 08:00 PM,12:31:56 AM,INVEST, INVESTIGATION ,42.30747,-71.06979,Dorchester
